epsilon,n_respondents,seed,bias,demographic_imbalance,fallback_cells,cell_proportion_min,cell_proportion_max,cell_proportion_std,raw_frequencies_l1,rr_debiased_l1,poststratified_l1
1.0,250,1002,none,0.11999999999999995,0,0.076,0.24,0.05785806387665902,0.14500000000000007,0.2367255646774581,0.19684442064103652
1.0,250,1003,none,0.132,0,0.124,0.216,0.03303869784897031,0.20900000000000002,0.18065581365495453,0.17974492540238587
1.0,250,1004,none,0.06799999999999996,0,0.116,0.208,0.03771236166328253,0.23300000000000004,0.27942790040900145,0.25521977116641253
1.0,250,1005,none,0.16400000000000003,0,0.128,0.2,0.031382939455839524,0.201,0.24655813654954611,0.19318341704303552
1.0,250,1006,none,0.14399999999999996,0,0.096,0.236,0.05564969801255788,0.22500000000000003,0.2574604594441376,0.23066496037019807
1.0,250,1007,none,0.08799999999999997,0,0.1,0.228,0.049781745873585255,0.26400000000000007,0.4222976642684569,0.44587469069101454
1.0,250,1008,none,0.09999999999999999,0,0.084,0.236,0.04940535283639707,0.15300000000000002,0.19279068274773045,0.2136067785330392
1.0,250,1009,none,0.11200000000000002,0,0.12,0.2,0.025051058970741252,0.201,0.10368837269009062,0.13669677679155806
1.0,250,1010,none,0.06,0,0.1,0.208,0.03567756842735907,0.20100000000000007,0.04885116786577162,0.05614237902000402
1.0,250,1011,none,0.068,0,0.1,0.212,0.035602746460849835,0.20899999999999996,0.36729766426845684,0.3893464225530456
1.0,250,1012,none,0.14,0,0.084,0.228,0.047083849554692206,0.15300000000000008,0.18188835985313917,0.2192765391597961
1.0,250,1013,none,0.10400000000000002,0,0.084,0.2,0.03792390040887438,0.21700000000000003,0.25746045944413765,0.2672671323771577
1.0,250,1014,none,0.156,0,0.088,0.256,0.05612684047959784,0.23300000000000004,0.16959069558468215,0.1429952646707382
1.0,250,1015,none,0.04000000000000001,0,0.1,0.212,0.036344035121170695,0.1690000000000001,0.04516742812791194,0.05804837475018271
1.0,250,1016,none,0.15999999999999998,0,0.12,0.232,0.04422166387140534,0.313,0.3502465092396368,0.29342722740668725
1.0,250,1017,none,0.084,0,0.104,0.216,0.03552776691859794,0.24900000000000005,0.1745069815207263,0.17073967382792632
1.0,250,1018,none,0.12000000000000004,0,0.084,0.212,0.03971006029822781,0.13700000000000007,0.18188835985313917,0.16975652764629046
1.0,250,1019,none,0.10799999999999997,0,0.108,0.22,0.039101008796307145,0.21600000000000003,0.3795953285369135,0.3681810269676401
1.0,250,1020,none,0.0559999999999999,0,0.108,0.212,0.04116093077448835,0.23300000000000004,0.191558136549546,0.19410687260920517
1.0,250,1021,none,0.10799999999999998,0,0.108,0.224,0.04775865250285951,0.22500000000000003,0.13672093172522687,0.14597382378630525
1.0,250,1022,none,0.116,0,0.112,0.228,0.037853518844209046,0.12899999999999995,0.34656276950177733,0.3215472147188224
1.0,250,1023,none,0.12,0,0.1,0.228,0.04379751388175158,0.24100000000000005,0.35639534137386536,0.4145548728188439
1.0,250,1024,none,0.21200000000000002,0,0.104,0.232,0.050314566037635226,0.12900000000000006,0.203855800818003,0.18373737294938314
1.0,250,1025,none,0.12800000000000003,0,0.124,0.2,0.022350739485653616,0.15300000000000008,0.08910231005763963,0.07238945866734633
1.0,250,1026,none,0.12400000000000001,0,0.084,0.244,0.04962078417580905,0.1850000000000001,0.3026278875720496,0.31254819463815997
1.0,250,1027,none,0.18399999999999997,0,0.08,0.24,0.06534693735916183,0.3050000000000001,0.3282790682747732,0.35283080153705343
1.0,250,1028,none,0.132,0,0.084,0.228,0.047981477907857555,0.25700000000000006,0.24655813654954611,0.2614246057042982
1.0,250,1029,none,0.023999999999999966,0,0.1,0.204,0.03678163793102326,0.16900000000000004,0.181888359853139,0.17855849074699895
1.0,250,1000,moderate,0.38000000000000006,0,0.124,0.256,0.04570436400267363,0.16799999999999998,0.2917255646774581,0.22723814567292633
1.0,250,1001,moderate,0.34,0,0.12,0.228,0.04391911757866828,0.15900000000000003,0.5414332778641787,0.5323728170705424
1.0,250,1002,moderate,0.36800000000000005,0,0.104,0.224,0.04011095721731019,0.19300000000000006,0.32336278233872917,0.31886626163478077
1.0,250,1003,moderate,0.46,0,0.072,0.3,0.0698060806011116,0.193,0.15868837269009067,0.15148706042388094
1.0,250,1004,moderate,0.46,0,0.1,0.272,0.06436009805945157,0.24000000000000005,0.3795953285369135,0.3802509574115205
1.0,250,1005,moderate,0.37999999999999995,0,0.112,0.236,0.04458200932613463,0.25600000000000006,0.4235302104666412,0.3430688805272376
1.0,250,1006,moderate,0.23200000000000004,0,0.152,0.196,0.014173527750312869,0.12100000000000005,0.17697207391709502,0.14206476681146663
1.0,250,1007,moderate,0.4280000000000001,0,0.104,0.276,0.0644842788765,0.1610000000000001,0.10492091888827526,0.11292403631235143
1.0,250,1008,moderate,0.4,0,0.108,0.264,0.049781745873585255,0.15300000000000008,0.11598603695854753,0.01656951753234412
1.0,250,1009,moderate,0.316,0,0.12,0.264,0.0511033810579648,0.2730000000000001,0.33442790040900156,0.32177610160259223
1.0,250,1010,moderate,0.336,0,0.124,0.252,0.04355328792282953,0.256,0.40033022330359297,0.24679397175440845
1.0,250,1011,moderate,0.36400000000000005,0,0.112,0.284,0.058362849675304765,0.1770000000000001,0.023199987163048108,0.025045562879727312
1.0,250,1012,moderate,0.41600000000000004,0,0.116,0.228,0.039169148857515684,0.13700000000000007,0.15992091888827525,0.1465393269817743
1.0,250,1013,moderate,0.36000000000000004,0,0.104,0.22,0.045352936937853194,0.35300000000000004,0.4600837140639561,0.47386015910822843
1.0,250,1014,moderate,0.36400000000000005,0,0.104,0.212,0.0450579873299088,0.22500000000000003,0.13672093172522687,0.06701599616597473
1.0,250,1015,moderate,0.36800000000000005,0,0.108,0.28,0.05429139485733956,0.16000000000000003,0.2258232417828667,0.10511927913908867
1.0,250,1016,moderate,0.388,0,0.1,0.276,0.059179576056459064,0.2250000000000001,0.10860465862613478,0.1311576706105072
1.0,250,1017,moderate,0.348,0,0.096,0.248,0.05063156678946006,0.13700000000000007,0.18188835985313917,0.20996397773030123
1.0,250,1018,moderate,0.332,0,0.116,0.244,0.044522154285504,0.264,0.4222976642684569,0.3917785922443484
1.0,250,1019,moderate,0.516,0,0.104,0.34,0.08127867015535026,0.21700000000000003,0.22459069558468223,0.13074486657984102
1.0,250,1020,moderate,0.35600000000000004,0,0.128,0.276,0.05146735750831676,0.192,0.37959532853691347,0.2525186384170981
1.0,250,1021,moderate,0.28400000000000003,0,0.128,0.228,0.031382939455839524,0.20900000000000002,0.13672093172522687,0.06297900343816212
1.0,250,1022,moderate,0.348,0,0.096,0.212,0.04293664583494564,0.16900000000000004,0.17082324178286667,0.3570017444653423
1.0,250,1023,moderate,0.41200000000000003,0,0.104,0.3,0.07672171936435095,0.21700000000000003,0.20262325461981837,0.16502088592861158
1.0,250,1024,moderate,0.324,0,0.112,0.232,0.04446221866808818,0.1610000000000001,0.13795347792341145,0.08361420295870067
1.0,250,1025,moderate,0.36800000000000005,0,0.092,0.264,0.055071670474835695,0.13700000000000007,0.13303719198736735,0.11717558181862534
1.0,250,1026,moderate,0.348,0,0.108,0.24,0.04662855586678856,0.12900000000000006,0.15992091888827528,0.16200464470302584
1.0,250,1027,moderate,0.38800000000000007,0,0.092,0.252,0.0511033810579648,0.14500000000000007,0.18188835985313914,0.21068857606009186
1.0,250,1028,moderate,0.34800000000000003,0,0.124,0.248,0.04361447262345633,0.24900000000000005,0.3344279004090015,0.28918287161342016
1.0,250,1029,moderate,0.40399999999999997,0,0.112,0.284,0.06186724137664095,0.19300000000000006,0.026883726900907706,0.16527548584610166
1.0,250,1000,strong,0.8360000000000002,0,0.036,0.416,0.13148721948877345,0.22500000000000003,0.1806558136549546,0.43818043844863286
1.0,250,1001,strong,0.7000000000000001,0,0.06,0.376,0.10931707196143804,0.21700000000000003,0.1586883726900907,0.11597550964097719
1.0,250,1002,strong,0.868,0,0.028,0.4,0.1337991861792224,0.16900000000000004,0.181888359853139,0.2485367367029211
1.0,250,1003,strong,0.8360000000000002,0,0.032,0.34,0.1248928429583626,0.20800000000000002,0.31369300564232194,0.16741224237655367
1.0,250,1004,strong,0.8680000000000001,0,0.024,0.424,0.13896122560708155,0.13700000000000007,0.20385580081800297,0.4591110431381379
1.0,250,1005,strong,0.8840000000000001,0,0.044,0.42,0.13620898975063608,0.22400000000000006,0.577302297220688,0.2694091473042478
1.0,250,1006,strong,0.7719999999999999,0,0.04,0.38,0.11711343029540018,0.06400000000000003,0.3746790426008695,0.37499999999999994
1.0,250,1007,strong,0.7160000000000001,0,0.048,0.396,0.11651990769344477,0.19200000000000006,0.2477906827477305,0.26204211822984547
1.0,250,1008,strong,0.876,0,0.048,0.396,0.13253762568501906,0.15300000000000008,0.13795347792341145,0.23742240667737208
1.0,250,1009,strong,0.852,0,0.036,0.42,0.13365960081074943,0.23200000000000004,0.3344279004090015,0.13758776965753924
1.0,250,1010,strong,0.836,0,0.016,0.38,0.12944325225965064,0.24900000000000005,0.3344279004090015,0.5000200744213723
1.0,250,1011,strong,0.8360000000000001,0,0.028,0.428,0.13634596518497427,0.22500000000000003,0.24655813654954611,0.6088513397954116
1.0,250,1012,strong,0.844,0,0.024,0.4,0.12991621231479245,0.20800000000000002,0.2685255775144099,0.5600557176959582
1.0,250,1013,strong,0.812,0,0.028,0.4,0.12983408215445164,0.18400000000000002,0.5113999743260965,0.4712051287641616
1.0,250,1014,strong,0.8520000000000001,0,0.044,0.396,0.12828440625769327,0.14400000000000004,0.3795953285369137,0.33193834036234526
1.0,250,1015,strong,0.852,0,0.036,0.396,0.13053054133888445,0.12900000000000006,0.18188835985313914,0.21784605883512836
1.0,250,1016,strong,0.74,0,0.036,0.384,0.11898832809238989,0.26400000000000007,0.4222976642684569,0.41259466960683167
1.0,250,1017,strong,0.7160000000000001,0,0.044,0.372,0.11189677783068147,0.25600000000000006,0.46746509239636896,0.30798047169361054
1.0,250,1018,strong,0.8040000000000002,0,0.04,0.408,0.12763837806692607,0.23199999999999998,0.3344279004090015,0.5249257413104822
1.0,250,1019,strong,0.7880000000000001,0,0.028,0.4,0.12551051306121289,0.29600000000000004,0.510167428127912,0.04369651058579241
1.0,250,1020,strong,0.8280000000000001,0,0.036,0.392,0.12707303236940384,0.17700000000000005,0.20385580081800286,0.27951683028311747
1.0,250,1021,strong,0.7560000000000001,0,0.048,0.32,0.11086728803193283,0.12100000000000005,0.17697207391709507,0.22767069582495353
1.0,250,1022,strong,0.7719999999999999,0,0.036,0.348,0.11322347616795535,0.20000000000000007,0.2697581237125944,0.03611631176410807
1.0,250,1023,strong,0.7720000000000001,0,0.04,0.416,0.12757568559704296,0.20800000000000002,0.2917255646774581,0.3058904155685313
1.0,250,1024,strong,0.7560000000000001,0,0.044,0.404,0.1206132478443208,0.21600000000000003,0.3795953285369135,0.06363257187762689
1.0,250,1025,strong,0.78,0,0.036,0.396,0.12803471751399653,0.16799999999999998,0.33566044660718586,0.1331874701633669
1.0,250,1026,strong,0.78,0,0.016,0.376,0.12616743724995852,0.272,0.6651720610801435,0.8092929676939747
1.0,250,1027,strong,0.812,0,0.048,0.392,0.12448650082996505,0.23200000000000004,0.4454976514315051,0.4056733601870415
1.0,250,1028,strong,0.868,0,0.04,0.44,0.13989837581457318,0.24900000000000005,0.31246045944413764,0.14413123789146715
1.0,250,1029,strong,0.796,0,0.036,0.376,0.12105462495180522,0.24100000000000005,0.24655813654954611,0.3713577716398577
1.0,500,1000,none,0.08400000000000003,0,0.11,0.22,0.033698005216266966,0.21700000000000003,0.14770465220765874,0.15679139320214874
1.0,500,1001,none,0.03599999999999999,0,0.102,0.212,0.036563491202138906,0.22500000000000003,0.2026232546198184,0.1967745852226592
1.0,500,1002,none,0.04799999999999999,0,0.092,0.21,0.0400610645001963,0.17700000000000005,0.12688835985313893,0.13738375271591144
1.0,500,1003,none,0.11599999999999998,0,0.112,0.224,0.034788248335066,0.1810000000000001,0.012216266680616122,0.018942951317555023
1.0,500,1004,none,0.07999999999999995,0,0.102,0.228,0.042010580677835065,0.189,0.09270465220765872,0.09895636956761009
1.0,500,1005,none,0.08000000000000004,0,0.128,0.198,0.02510422717835031,0.15300000000000008,0.08910231005763963,0.07646445741998639
1.0,500,1006,none,0.11600000000000002,0,0.088,0.232,0.049188977988524576,0.15300000000000008,0.10500231647611563,0.13789376149693905
1.0,500,1007,none,0.08,0,0.082,0.214,0.043338461235053354,0.1850000000000001,0.02803487551125175,0.04849693886263773
1.0,500,1008,none,0.11599999999999998,0,0.114,0.216,0.03619699189466194,0.24900000000000005,0.20254185703197797,0.2054846386068962
1.0,500,1009,none,0.104,0,0.108,0.24,0.044522154285504,0.23300000000000004,0.2245906955846822,0.24054928466118874
1.0,500,1010,none,0.096,0,0.09,0.204,0.03739280976634709,0.21300000000000002,0.21360697510225032,0.21121205176467958
1.0,500,1011,none,0.088,0,0.096,0.212,0.038706875645319425,0.24500000000000005,0.16967209317252258,0.16403995502794583
1.0,500,1012,none,0.07999999999999999,0,0.118,0.208,0.03554652663138209,0.15300000000000008,0.08910231005763963,0.10112723131810358
1.0,500,1013,none,0.05600000000000002,0,0.1,0.206,0.035093525835338285,0.21300000000000008,0.07565349717883901,0.09054006465271949
1.0,500,1014,none,0.11200000000000002,0,0.088,0.21,0.04237399621885521,0.1810000000000001,0.02803487551125175,0.03661424215769729
1.0,500,1015,none,0.09999999999999998,0,0.118,0.222,0.03977715704047013,0.1610000000000001,0.06713486909277583,0.06888628268135638
1.0,500,1016,none,0.09199999999999998,0,0.08,0.232,0.05195724738239658,0.1810000000000001,0.017051155028819848,0.029272606730414263
1.0,500,1017,none,0.03999999999999998,0,0.092,0.212,0.04293664583494565,0.19300000000000006,0.07081860883063543,0.08601022879265122
1.0,500,1018,none,0.084,0,0.076,0.23,0.04916186417223099,0.14900000000000008,0.1268883598531391,0.14528901626528307
1.0,500,1019,none,0.04799999999999999,0,0.098,0.214,0.03974362282877034,0.21300000000000008,0.07565349717883901,0.07792853085260956
1.0,500,1020,none,0.09999999999999999,0,0.112,0.214,0.03434465832637669,0.14900000000000008,0.11598603695854753,0.09680806149247376
1.0,500,1021,none,0.05999999999999994,0,0.098,0.212,0.045689775175147836,0.1810000000000001,0.028116273099092176,0.048594429785053184
1.0,500,1022,none,0.12,0,0.07,0.228,0.049324323501583764,0.1690000000000001,0.04516742812791194,0.05194662585358309
1.0,500,1023,none,0.10799999999999998,0,0.094,0.238,0.05128569217844507,0.1730000000000001,0.13795347792341145,0.17274460945947717
1.0,500,1024,none,0.072,0,0.11,0.226,0.03872409528388695,0.21300000000000002,0.1477046522076588,0.14927953900563448
1.0,500,1025,none,0.04000000000000001,0,0.094,0.214,0.04099864496405813,0.26500000000000007,0.21844186345045397,0.21887389309339156
1.0,500,1026,none,0.11200000000000003,0,0.072,0.24,0.051661290042825,0.12900000000000006,0.15500463295223119,0.16348871155780448
1.0,500,1027,none,0.07200000000000001,0,0.098,0.232,0.04358389100981641,0.1770000000000001,0.028116273099092204,0.04529773452680941
1.0,500,1028,none,0.04799999999999996,0,0.088,0.216,0.04527937965809848,0.189,0.14762325461981834,0.14217792695695877
1.0,500,1029,none,0.112,0,0.108,0.202,0.03482655436429061,0.15300000000000008,0.12688835985313912,0.17600354781723196
1.0,500,1000,moderate,0.376,0,0.088,0.256,0.054682924411759676,0.1770000000000001,0.12696975744097955,0.05550051247645829
1.0,500,1001,moderate,0.38400000000000006,0,0.114,0.26,0.049714741833339085,0.189,0.13672093172522687,0.012441125447038626
1.0,500,1002,moderate,0.42400000000000004,0,0.104,0.292,0.06186724137664096,0.18,0.31369300564232194,0.20212704752049365
1.0,500,1003,moderate,0.436,0,0.1,0.262,0.05289822513300633,0.25700000000000006,0.257541857031978,0.25887275600581766
1.0,500,1004,moderate,0.452,0,0.112,0.288,0.06255308856394613,0.18500000000000005,0.17090463937070705,0.09601475886312644
1.0,500,1005,moderate,0.38800000000000007,0,0.122,0.256,0.046728530423666814,0.22000000000000003,0.3014767389617057,0.2880666869386619
1.0,500,1006,moderate,0.4360000000000001,0,0.096,0.272,0.05613871708148981,0.12100000000000005,0.17697207391709502,0.12612515791754902
1.0,500,1007,moderate,0.39200000000000007,0,0.108,0.264,0.05284778982028378,0.16399999999999998,0.34664416708961776,0.24111127625228393
1.0,500,1008,moderate,0.4039999999999999,0,0.084,0.24,0.05453643022991349,0.19300000000000006,0.09278604979549934,0.08709376569006069
1.0,500,1009,moderate,0.4000000000000001,0,0.118,0.268,0.04906684782575254,0.1650000000000001,0.09393719840584333,0.15136175458255213
1.0,500,1010,moderate,0.4400000000000001,0,0.104,0.26,0.05080244963472617,0.20500000000000002,0.257541857031978,0.12627519294777717
1.0,500,1011,moderate,0.4000000000000001,0,0.088,0.272,0.05733720917131872,0.189,0.1806558136549546,0.05888204013644868
1.0,500,1012,moderate,0.376,0,0.092,0.272,0.05756928193248743,0.17200000000000004,0.2477906827477305,0.14861280323896806
1.0,500,1013,moderate,0.36400000000000005,0,0.13,0.26,0.04444722213542209,0.201,0.21360697510225032,0.18984102972925715
1.0,500,1014,moderate,0.36400000000000005,0,0.112,0.252,0.05179017495840522,0.193,0.13672093172522684,0.17956900606558968
1.0,500,1015,moderate,0.38400000000000006,0,0.108,0.248,0.05155795013596082,0.12900000000000006,0.15500463295223124,0.1237034175978099
1.0,500,1016,moderate,0.26,0,0.128,0.204,0.028790430508918913,0.197,0.07073721124279483,0.20021954304223816
1.0,500,1017,moderate,0.35999999999999993,0,0.112,0.282,0.058647724214632185,0.20900000000000007,0.07081860883063545,0.15367199405109222
1.0,500,1018,moderate,0.324,0,0.112,0.24,0.04773072618578332,0.1690000000000001,0.0720511550288199,0.09694905183782318
1.0,500,1019,moderate,0.384,0,0.1,0.268,0.05235349929936765,0.1850000000000001,0.03909999358152408,0.09687624840313822
1.0,500,1020,moderate,0.38000000000000006,0,0.102,0.298,0.06658995586589785,0.2,0.31369300564232194,0.12056754198932859
1.0,500,1021,moderate,0.39200000000000007,0,0.108,0.262,0.05146735750831676,0.20100000000000007,0.04885116786577162,0.12729845537832618
1.0,500,1022,moderate,0.4120000000000001,0,0.112,0.28,0.05526501806950056,0.24100000000000005,0.2136069751022503,0.07845196729593173
1.0,500,1023,moderate,0.4160000000000001,0,0.102,0.28,0.05950536857199432,0.1650000000000001,0.06106743454638794,0.22634279233655893
1.0,500,1024,moderate,0.472,0,0.092,0.27,0.06054933709151755,0.15300000000000008,0.09401859599368373,0.11617552849795751
1.0,500,1025,moderate,0.376,0,0.11,0.22,0.043645032808887756,0.22100000000000003,0.12573721124279488,0.18742286880035047
1.0,500,1026,moderate,0.36000000000000004,0,0.106,0.27,0.05347481234708128,0.2770000000000001,0.2513930248977498,0.3042748261151044
1.0,500,1027,moderate,0.4080000000000001,0,0.096,0.262,0.060372915192898294,0.1770000000000001,0.12696975744097955,0.02284210950727214
1.0,500,1028,moderate,0.38799999999999996,0,0.106,0.282,0.0598516684999025,0.15700000000000008,0.09401859599368373,0.1359510580200824
1.0,500,1029,moderate,0.34400000000000003,0,0.116,0.258,0.04879435304304064,0.08000000000000004,0.330744160671142,0.28447448468216996
1.0,500,1000,strong,0.8120000000000002,0,0.034,0.38,0.12430964921875089,0.201,0.07073721124279483,0.3921726540966007
1.0,500,1001,strong,0.8240000000000001,0,0.054,0.384,0.12361589254173143,0.13700000000000007,0.20385580081800297,0.3190139531494713
1.0,500,1002,strong,0.784,0,0.032,0.374,0.12188336865854815,0.1650000000000001,0.14893719840584338,0.06414277798770474
1.0,500,1003,strong,0.8000000000000002,0,0.04,0.386,0.12148891124524723,0.23300000000000004,0.3344279004090015,0.38947568086275225
1.0,500,1004,strong,0.7240000000000001,0,0.054,0.39,0.11710773767015663,0.21600000000000003,0.2904930184792738,0.07926296877590874
1.0,500,1005,strong,0.7960000000000002,0,0.042,0.394,0.12358353000658658,0.201,0.1916395341373865,0.20728523976532276
1.0,500,1006,strong,0.8720000000000001,0,0.018,0.396,0.1357088386542634,0.23600000000000004,0.3454116208914334,0.15958082999273693
1.0,500,1007,strong,0.7959999999999999,0,0.04,0.394,0.12220565544287311,0.236,0.3454116208914334,0.07775301181161862
1.0,500,1008,strong,0.7720000000000001,0,0.04,0.378,0.11888743508976136,0.24500000000000005,0.31246045944413764,0.41098205402746235
1.0,500,1009,strong,0.7840000000000001,0,0.046,0.374,0.11934078189044273,0.17600000000000005,0.21483952130043477,0.1928466319104417
1.0,500,1010,strong,0.768,0,0.036,0.37,0.1200370313232083,0.23200000000000004,0.3344279004090015,0.1441543884711273
1.0,500,1011,strong,0.8040000000000002,0,0.036,0.4,0.12539891901004924,0.172,0.35762788757204966,0.205527633901484
1.0,500,1012,strong,0.772,0,0.028,0.372,0.11833098589220925,0.296,0.510167428127912,0.5899333466472815
1.0,500,1013,strong,0.816,0,0.052,0.402,0.12533510637043754,0.193,0.12573721124279486,0.14205353175270438
1.0,500,1014,strong,0.7960000000000002,0,0.05,0.394,0.122232928823983,0.26000000000000006,0.5333674152909605,0.2618110323919814
1.0,500,1015,strong,0.876,0,0.034,0.43,0.13843249457968876,0.19700000000000006,0.04885116786577165,0.4026178634668653
1.0,500,1016,strong,0.756,0,0.05,0.356,0.112727794068524,0.19200000000000006,0.26975812371259433,0.21168462650172462
1.0,500,1017,strong,0.804,0,0.052,0.378,0.12160409349835044,0.1770000000000001,0.13795347792341145,0.23326517946251604
1.0,500,1018,strong,0.884,0,0.044,0.416,0.13598856161048578,0.284,0.4772162666806162,0.3163470484359164
1.0,500,1019,strong,0.7480000000000001,0,0.038,0.398,0.12153280307070277,0.24000000000000005,0.3563953413738653,0.3443840111884562
1.0,500,1020,strong,0.7840000000000001,0,0.048,0.424,0.1281232045944666,0.16800000000000004,0.2807418441950263,0.09518606900890605
1.0,500,1021,strong,0.8560000000000001,0,0.03,0.416,0.13743685418725535,0.22800000000000004,0.5113999743260966,0.5239489146172593
1.0,500,1022,strong,0.7720000000000001,0,0.036,0.376,0.11925136849901928,0.21300000000000002,0.20262325461981842,0.12754581264017528
1.0,500,1023,strong,0.824,0,0.036,0.39,0.1260775775288991,0.26,0.411313943786025,0.253238632998274
1.0,500,1024,strong,0.8280000000000002,0,0.034,0.384,0.1251008482074451,0.13600000000000007,0.2477906827477307,0.18947070112800346
1.0,500,1025,strong,0.8200000000000001,0,0.034,0.39,0.1274606693149782,0.18000000000000005,0.26975812371259433,0.3241855130084489
1.0,500,1026,strong,0.812,0,0.028,0.426,0.13310981264438101,0.20400000000000001,0.3795953285369135,0.21877480576458946
1.0,500,1027,strong,0.808,0,0.03,0.41,0.13002392942155772,0.1730000000000001,0.14893719840584335,0.1643193044288186
1.0,500,1028,strong,0.7719999999999999,0,0.04,0.394,0.12100505039965159,0.22800000000000004,0.3905790490193454,0.2330876814264245
1.0,500,1029,strong,0.7880000000000001,0,0.03,0.364,0.12077343342897155,0.18900000000000006,0.08180232931306738,0.3508757280892897
1.0,1000,1000,none,0.05599999999999994,0,0.089,0.218,0.04643155057597031,0.13600000000000007,0.21483952130043488,0.2279324313728513
1.0,1000,1001,none,0.038000000000000034,0,0.099,0.201,0.0344222150491349,0.1870000000000001,0.09827791003671543,0.09568912830949752
1.0,1000,1002,none,0.09000000000000005,0,0.097,0.224,0.039190418330108306,0.189,0.08721279196644277,0.06980684874242368
1.0,1000,1003,none,0.06200000000000003,0,0.096,0.213,0.03849098018439587,0.20700000000000007,0.09278604979549943,0.09436591171686709
1.0,1000,1004,none,0.09200000000000001,0,0.104,0.223,0.03752628708281999,0.1770000000000001,0.07205115502881992,0.07395441945514541
1.0,1000,1005,none,0.034,0,0.096,0.204,0.036777106405419605,0.15300000000000008,0.08910231005763969,0.08268898752481468
1.0,1000,1006,none,0.04800000000000003,0,0.106,0.201,0.03237626016423488,0.20500000000000007,0.05368605621397515,0.05548580579259227
1.0,1000,1007,none,0.03799999999999998,0,0.091,0.21,0.04268359039360312,0.1650000000000001,0.13795347792341142,0.14700323518097352
1.0,1000,1008,none,0.053999999999999965,0,0.089,0.215,0.046045870848776684,0.19100000000000006,0.03237558714212371,0.04462177919385485
1.0,1000,1009,none,0.05600000000000002,0,0.093,0.212,0.03888301542947626,0.19300000000000006,0.04885116786577162,0.04315285897446078
1.0,1000,1010,none,0.07400000000000004,0,0.094,0.205,0.03509352583533828,0.19900000000000007,0.03721047549032716,0.03265726340095243
1.0,1000,1011,none,0.03199999999999999,0,0.104,0.207,0.035616787552438745,0.1790000000000001,0.039099993581524106,0.03643727965984864
1.0,1000,1012,none,0.07800000000000003,0,0.107,0.217,0.033569165746096356,0.1730000000000001,0.05557557430517196,0.03242655420366436
1.0,1000,1013,none,0.058000000000000024,0,0.1,0.225,0.03883154502320103,0.19500000000000006,0.026226755007895258,0.02634788336814095
1.0,1000,1014,none,0.057999999999999996,0,0.096,0.218,0.04140719207523683,0.203,0.06524535100157891,0.07471134990938069
1.0,1000,1015,none,0.03599999999999999,0,0.106,0.209,0.03737497677442608,0.22900000000000004,0.11958837910856668,0.116914470341863
1.0,1000,1016,none,0.04799999999999997,0,0.108,0.214,0.039676469376977365,0.1830000000000001,0.0067244064394002545,0.005861954839427724
1.0,1000,1017,none,0.061999999999999986,0,0.114,0.205,0.03553714801287364,0.19300000000000006,0.09278604979549934,0.09690744340701002
1.0,1000,1018,none,0.04000000000000001,0,0.097,0.217,0.04078262157123083,0.1830000000000001,0.06655929478760386,0.06643324272415621
1.0,1000,1019,none,0.059999999999999915,0,0.094,0.222,0.04615433048178927,0.2370000000000001,0.14155582007343065,0.1403733689729587
1.0,1000,1020,none,0.038000000000000006,0,0.1,0.208,0.03564485314257243,0.22100000000000003,0.09762093814370273,0.09581330958506051
1.0,1000,1021,none,0.061999999999999986,0,0.116,0.205,0.03119650977629103,0.13700000000000007,0.13303719198736735,0.1325158122651897
1.0,1000,1022,none,0.08400000000000003,0,0.102,0.217,0.03440768647975171,0.1750000000000001,0.033608133340308155,0.025295053083511626
1.0,1000,1023,none,0.05200000000000002,0,0.099,0.209,0.035396170539888756,0.19700000000000006,0.04885116786577165,0.03915649962998219
1.0,1000,1024,none,0.025999999999999968,0,0.098,0.207,0.0403718824045757,0.13900000000000007,0.1275453317461514,0.12758501260602134
1.0,1000,1025,none,0.07399999999999998,0,0.091,0.221,0.04746109517863611,0.1710000000000001,0.07196975744097944,0.05110456958154816
1.0,1000,1026,none,0.034000000000000016,0,0.102,0.199,0.03354433219222321,0.1850000000000001,0.006148832134228316,0.0029482116878941644
1.0,1000,1027,none,0.036000000000000004,0,0.1,0.217,0.039465878370505775,0.14300000000000007,0.13246161768219547,0.13667044111378712
1.0,1000,1028,none,0.04199999999999998,0,0.094,0.216,0.04196691818828519,0.19100000000000006,0.0433593076245557,0.05496654311102592
1.0,1000,1029,none,0.044000000000000025,0,0.109,0.202,0.031340424729448424,0.15300000000000008,0.14885580081800293,0.15991759884692094
1.0,1000,1000,moderate,0.38200000000000006,0,0.098,0.276,0.0572237324504052,0.21100000000000002,0.23557441606711416,0.2094262536152524
1.0,1000,1001,moderate,0.4220000000000001,0,0.106,0.265,0.05676755724492253,0.13100000000000006,0.1495127727110153,0.1712185250098407
1.0,1000,1002,moderate,0.36000000000000004,0,0.11,0.266,0.05022836737232148,0.16500000000000004,0.176396499611923,0.11451404246411803
1.0,1000,1003,moderate,0.41400000000000003,0,0.107,0.25,0.049412099283025354,0.1650000000000001,0.0830348755112518,0.10107366248915295
1.0,1000,1004,moderate,0.34,0,0.106,0.237,0.0450912654759458,0.13000000000000006,0.2148395213004349,0.16160707480319636
1.0,1000,1005,moderate,0.34400000000000003,0,0.115,0.246,0.043667938912764,0.193,0.15868837269009067,0.06838785030600586
