avg_age_l1,avg_region_l1,config_seed,epsilon,feature_set,hierarchical_effect_l2,hierarchical_final_loss,linear_final_loss,method,n_effective,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,partial_pooling,population_n,poststratified,random_seed,runtime_sec,sample_seed,sample_size,sampling,scenario,scenario_collection_bias,scenario_truth_model,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_group_l1_major,worst_region_l1,worst_region_l1_major
0.4657935698976922,0.5336976436727688,123,2.0,"region,age_group,education,gender,urbanicity",,,1.6232043130480986,mrp_rr_poststrat,102,0.35611527334330595,0.17279040083665698,0.07122305466866119,0.4991113244488792,0.7013823000283546,,500,1,41770,0.0015091699997356045,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.44441074442204764,0.5102011482661715,1,0.6887724946034571,0.6887724946034571,0.8858005170884377,0.8858005170884377,0.8858005170884377
0.5933418891994727,0.6385080075866679,123,2.0,"region,age_group,education,gender,urbanicity",1.0,1.5917354656656506,,hierarchical_rr_mrp_poststrat,102,0.4945518415487958,0.2472759207743977,0.09891036830975916,0.62629785619409,0.8245749901143574,1,500,1,41770,0.003243249999741238,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.5725765351635084,0.623667104935183,1,0.7807264859206502,0.7807264859206502,1.0184906637366287,1.0184906637366287,1.0184906637366287
1.2082546135433931,1.2822575547341608,123,0.2,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,107,1.496,0.496,0.2992,1.4065934065934065,1.5918367346938775,,500,,33770,0.0009329979998256022,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,1.2126666666666668,1.271787878787879,0,1.4065934065934065,1.4065934065934065,1.8695652173913047,1.8695652173913047,1.8695652173913047
0.6409899649894474,0.6880945299581128,123,0.2,"region,age_group,education,gender,urbanicity",,,1.6362386479976834,mrp_rr_poststrat,107,0.588076779659271,0.2940383898296356,0.1176153559318542,0.6563315070662914,0.9318086978630951,,500,1,33770,0.001799755999854824,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.625683393526528,0.6794619528198098,1,0.7598463352050467,0.7598463352050467,1.1256716652426908,1.1256716652426908,1.1256716652426908
0.6660950620746989,0.7124092408823904,123,0.2,"region,age_group,education,gender,urbanicity",1.0,1.6321322539282987,,hierarchical_rr_mrp_poststrat,107,0.6207294453930678,0.31036472269653403,0.12414588907861357,0.6826265280814818,0.9621240739390611,1,500,1,33770,0.0030980659998931515,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.6541785329427294,0.706236348553702,0,0.7528718780590091,0.7528718780590091,1.1411761740966442,1.1411761740966442,1.1411761740966442
0.9686180906814804,1.0373912011513828,123,0.5,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,107,0.5391667864108112,0.2695833932054056,0.10783335728216223,1.4065934065934067,1.6960707481360298,,500,,36770,0.0008129610000651155,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.9815199888329463,1.0881411369327927,1,1.4065934065934067,1.4065934065934067,1.8695652173913044,1.8695652173913044,1.8695652173913044
0.6602378049382476,0.7069431885118284,123,0.5,"region,age_group,education,gender,urbanicity",,,1.6350481073324397,mrp_rr_poststrat,107,0.6088869451771273,0.3044434725885636,0.12177738903542545,0.6779442948233702,0.9529544549938493,,500,1,36770,0.0013079350001135026,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.6456609256250934,0.6995074086944384,0,0.7729929901158115,0.7729929901158115,1.1448901360122397,1.1448901360122397,1.1448901360122397
0.5770695505305974,0.6363551434687208,123,0.5,"region,age_group,education,gender,urbanicity",1.0,1.6303963317930297,,hierarchical_rr_mrp_poststrat,107,0.5205585257255859,0.2602792628627929,0.10411170514511718,0.5787878207634604,0.8530226574658615,1,500,1,36770,0.0033402019998902688,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.5630904716006485,0.6242822179699457,1,0.6882027493592787,0.6882027493592787,1.0581107375736167,1.0581107375736167,1.0581107375736167
0.8368913056429536,1.0104911956317233,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,107,0.48369832226571885,0.23954748339857826,0.09673966445314378,1.447840806828275,1.3066666666666664,,500,,41770,0.0007138619998841023,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.7921497260508943,1.0009554279828408,0,1.447840806828275,1.447840806828275,1.5954005591648306,1.5954005591648306,1.5954005591648306
0.6396208804925977,0.6892220823528811,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6305506808991315,mrp_rr_poststrat,107,0.5866928425661132,0.29334642128305655,0.11733856851322264,0.6639534727870042,0.9280502027794528,,500,1,41770,0.0014071059999878344,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.623577212817669,0.6798910190597652,0,0.7586764265237531,0.7586764265237531,1.126230386106721,1.126230386106721,1.126230386106721
