epsilon,n_respondents,bias,seed,method,l1_error,max_abs_error
2.0,500,none,1015,rr_debiased,0.05906663220876049,0.02953331610438034
2.0,500,none,1015,poststratified,0.05384139616163258,0.026920698080816374
2.0,500,none,1016,raw_frequencies,0.14900000000000008,0.07450000000000001
2.0,500,none,1016,rr_debiased,0.10671360058604554,0.053356800293022755
2.0,500,none,1016,poststratified,0.10777369968693057,0.053886849843465257
2.0,500,none,1017,raw_frequencies,0.10100000000000003,0.05049999999999999
2.0,500,none,1017,rr_debiased,0.03617506003009363,0.018087530015046815
2.0,500,none,1017,poststratified,0.037914869348901536,0.018957434674450768
2.0,500,none,1018,raw_frequencies,0.06900000000000003,0.0345
2.0,500,none,1018,rr_debiased,0.03555378535677667,0.017776892678388334
2.0,500,none,1018,poststratified,0.023014788636618544,0.011507394318309272
2.0,500,none,1019,raw_frequencies,0.11700000000000005,0.058499999999999996
2.0,500,none,1019,rr_debiased,0.03498475519917521,0.017492377599587605
2.0,500,none,1019,poststratified,0.0316861936753105,0.01584309683765528
2.0,500,none,1020,raw_frequencies,0.01700000000000007,0.008500000000000008
2.0,500,none,1020,rr_debiased,0.11197053762572451,0.055985268812862254
2.0,500,none,1020,poststratified,0.11472767420905547,0.05736383710452772
2.0,500,none,1021,raw_frequencies,0.06500000000000003,0.0325
2.0,500,none,1021,rr_debiased,0.041431997069772686,0.020715998534886315
2.0,500,none,1021,poststratified,0.046132169522188765,0.02306608476109437
2.0,500,none,1022,raw_frequencies,0.13300000000000006,0.0665
2.0,500,none,1022,rr_debiased,0.0584976020511592,0.029248801025579613
2.0,500,none,1022,poststratified,0.05960540141071782,0.029802700705358925
2.0,500,none,1023,raw_frequencies,0.09700000000000003,0.04849999999999999
2.0,500,none,1023,rr_debiased,0.04793148345608553,0.02396574172804289
2.0,500,none,1023,poststratified,0.050470858618535674,0.02523542930926792
2.0,500,none,1024,raw_frequencies,0.14500000000000007,0.07250000000000001
2.0,500,none,1024,rr_debiased,0.07613223719014711,0.038066118595073584
2.0,500,none,1024,poststratified,0.07938502572811379,0.03969251286405695
2.0,500,none,1025,raw_frequencies,0.11600000000000008,0.05800000000000005
2.0,500,none,1025,rr_debiased,0.08936348052585827,0.04468174026292915
2.0,500,none,1025,poststratified,0.08185233968051028,0.040926169840255266
2.0,500,none,1026,raw_frequencies,0.09700000000000003,0.04849999999999999
2.0,500,none,1026,rr_debiased,0.03995717716005351,0.019978588580026768
2.0,500,none,1026,poststratified,0.043908437075018375,0.021954218537509174
2.0,500,none,1027,raw_frequencies,0.09700000000000003,0.04849999999999999
2.0,500,none,1027,rr_debiased,0.0538096951690816,0.026904847584540814
2.0,500,none,1027,poststratified,0.05561805165941258,0.02780902582970629
2.0,500,none,1028,raw_frequencies,0.07200000000000004,0.03600000000000003
2.0,500,none,1028,rr_debiased,0.07172884538687033,0.035864422693435205
2.0,500,none,1028,poststratified,0.06980983140716254,0.034904915703581285
2.0,500,none,1029,raw_frequencies,0.10900000000000004,0.05449999999999999
2.0,500,none,1029,rr_debiased,0.039957177160053564,0.019978588580026768
2.0,500,none,1029,poststratified,0.047906712540586205,0.023953356270293158
2.0,500,moderate,1000,raw_frequencies,0.12400000000000003,0.062000000000000055
2.0,500,moderate,1000,rr_debiased,0.10111990395185025,0.05055995197592511
2.0,500,moderate,1000,poststratified,0.054362278199029834,0.027181139099514917
2.0,500,moderate,1001,raw_frequencies,0.11200000000000002,0.05600000000000005
2.0,500,moderate,1001,rr_debiased,0.14814559765581817,0.07407279882790907
2.0,500,moderate,1001,poststratified,0.06731303913978004,0.03365651956989002
2.0,500,moderate,1002,raw_frequencies,0.15599999999999997,0.07800000000000001
2.0,500,moderate,1002,rr_debiased,0.14786108257701736,0.07393054128850868
2.0,500,moderate,1002,poststratified,0.03481872188992338,0.017409360944961677
2.0,500,moderate,1003,raw_frequencies,0.14,0.07000000000000006
2.0,500,moderate,1003,rr_debiased,0.12434823572503345,0.06217411786251675
2.0,500,moderate,1003,poststratified,0.09986795843937116,0.04993397921968559
2.0,500,moderate,1004,raw_frequencies,0.096,0.04800000000000004
2.0,500,moderate,1004,rr_debiased,0.13638917422982616,0.06819458711491305
2.0,500,moderate,1004,poststratified,0.06914271115094978,0.03457135557547486
2.0,500,moderate,1005,raw_frequencies,0.07300000000000004,0.036500000000000005
2.0,500,moderate,1005,rr_debiased,0.03645957510889439,0.018229787554447208
2.0,500,moderate,1005,poststratified,0.1429384766068432,0.07146923830342161
2.0,500,moderate,1006,raw_frequencies,0.08400000000000005,0.04200000000000004
2.0,500,moderate,1006,rr_debiased,0.08936348052585827,0.04468174026292915
2.0,500,moderate,1006,poststratified,0.07130627079567892,0.035653135397839375
2.0,500,moderate,1007,raw_frequencies,0.14800000000000005,0.07400000000000007
2.0,500,moderate,1007,rr_debiased,0.14226738594282223,0.07113369297141109
2.0,500,moderate,1007,poststratified,0.027828759641804313,0.013914379820902156
2.0,500,moderate,1008,raw_frequencies,0.088,0.04400000000000004
2.0,500,moderate,1008,rr_debiased,0.11287632737784217,0.05643816368892107
2.0,500,moderate,1008,poststratified,0.07034807521897604,0.03517403760948806
2.0,500,moderate,1009,raw_frequencies,0.12000000000000002,0.06000000000000005
2.0,500,moderate,1009,rr_debiased,0.14814559765581817,0.07407279882790907
2.0,500,moderate,1009,poststratified,0.04452389705974924,0.02226194852987462
2.0,500,moderate,1010,raw_frequencies,0.14,0.07000000000000006
2.0,500,moderate,1010,rr_debiased,0.12434823572503345,0.06217411786251675
2.0,500,moderate,1010,poststratified,0.045099124222544,0.02254956211127193
2.0,500,moderate,1011,raw_frequencies,0.21600000000000003,0.10800000000000004
2.0,500,moderate,1011,rr_debiased,0.23603425827195723,0.11801712913597862
2.0,500,moderate,1011,poststratified,0.13988755847465018,0.06994377923732509
2.0,500,moderate,1012,raw_frequencies,0.10400000000000001,0.052000000000000046
2.0,500,moderate,1012,rr_debiased,0.1422673859428222,0.07113369297141109
2.0,500,moderate,1012,poststratified,0.06126834079163093,0.030634170395815424
2.0,500,moderate,1013,raw_frequencies,0.14500000000000007,0.07250000000000001
2.0,500,moderate,1013,rr_debiased,0.07613223719014717,0.038066118595073584
2.0,500,moderate,1013,poststratified,0.16425383988833092,0.08212691994416554
2.0,500,moderate,1014,raw_frequencies,0.15600000000000003,0.07800000000000001
2.0,500,moderate,1014,rr_debiased,0.14786108257701733,0.07393054128850873
2.0,500,moderate,1014,poststratified,0.125663795604198,0.06283189780209902
2.0,500,moderate,1015,raw_frequencies,0.088,0.04400000000000004
2.0,500,moderate,1015,rr_debiased,0.12463275080383418,0.06231637540191709
2.0,500,moderate,1015,poststratified,0.04019277153606926,0.02009638576803463
2.0,500,moderate,1016,raw_frequencies,0.11200000000000004,0.05600000000000005
2.0,500,moderate,1016,rr_debiased,0.08320075373406158,0.041600376867030775
2.0,500,moderate,1016,poststratified,0.0628210563508918,0.031410528175445984
2.0,500,moderate,1017,raw_frequencies,0.14800000000000002,0.07400000000000007
2.0,500,moderate,1017,rr_debiased,0.1361046591510255,0.06805232957551277
2.0,500,moderate,1017,poststratified,0.0673769191429048,0.03368845957145239
2.0,500,moderate,1018,raw_frequencies,0.12400000000000005,0.062000000000000055
2.0,500,moderate,1018,rr_debiased,0.10083538887304958,0.050417694436524774
2.0,500,moderate,1018,poststratified,0.06872043920881415,0.034360219604407105
2.0,500,moderate,1019,raw_frequencies,0.12800000000000006,0.06400000000000006
2.0,500,moderate,1019,rr_debiased,0.224562349924766,0.11228117496238293
2.0,500,moderate,1019,poststratified,0.06922359753284246,0.03461179876642123
2.0,500,moderate,1020,raw_frequencies,0.16,0.08000000000000002
2.0,500,moderate,1020,rr_debiased,0.16578023279480605,0.08289011639740307
2.0,500,moderate,1020,poststratified,0.08501541404848856,0.04250770702424422
2.0,500,moderate,1021,raw_frequencies,0.11200000000000002,0.05600000000000005
2.0,500,moderate,1021,rr_debiased,0.13638917422982613,0.06819458711491305
2.0,500,moderate,1021,poststratified,0.07133320373794061,0.035666601868970305
2.0,500,moderate,1022,raw_frequencies,0.22800000000000004,0.11400000000000005
2.0,500,moderate,1022,rr_debiased,0.2536688934109451,0.12683444670547267
2.0,500,moderate,1022,poststratified,0.20599886905726433,0.10299943452863214
2.0,500,moderate,1023,raw_frequencies,0.10800000000000001,0.05400000000000005
2.0,500,moderate,1023,rr_debiased,0.12463275080383421,0.06231637540191709
2.0,500,moderate,1023,poststratified,0.05173309622765601,0.025866548113827992
2.0,500,moderate,1024,raw_frequencies,0.18799999999999997,0.09400000000000003
2.0,500,moderate,1024,rr_debiased,0.2833444670547258,0.14167223352736297
2.0,500,moderate,1024,poststratified,0.13210830408822455,0.06605415204411225
2.0,500,moderate,1025,raw_frequencies,0.06500000000000003,0.0325
2.0,500,moderate,1025,rr_debiased,0.041431997069772686,0.020715998534886315
2.0,500,moderate,1025,poststratified,0.1096237797233745,0.05481188986168717
2.0,500,moderate,1026,raw_frequencies,0.07600000000000004,0.038000000000000034
2.0,500,moderate,1026,rr_debiased,0.08348526881286233,0.041742634406431056
2.0,500,moderate,1026,poststratified,0.05951764623276959,0.02975882311638478
2.0,500,moderate,1027,raw_frequencies,0.07600000000000004,0.038000000000000034
2.0,500,moderate,1027,rr_debiased,0.07760705709986634,0.038803528549933186
2.0,500,moderate,1027,poststratified,0.10039790999334033,0.05019895499667021
2.0,500,moderate,1028,raw_frequencies,0.15599999999999997,0.07800000000000001
2.0,500,moderate,1028,rr_debiased,0.14786108257701738,0.07393054128850868
2.0,500,moderate,1028,poststratified,0.10610925751471262,0.053054628757356226
2.0,500,moderate,1029,raw_frequencies,0.12100000000000005,0.0605
2.0,500,moderate,1029,rr_debiased,0.05968790688207756,0.029843953441038906
2.0,500,moderate,1029,poststratified,0.026849232671664974,0.013424616335832501
2.0,500,strong,1000,raw_frequencies,0.18000000000000002,0.09000000000000002
2.0,500,strong,1000,rr_debiased,0.2715880436287339,0.1357940218143669
2.0,500,strong,1000,poststratified,0.07459234231580203,0.037296171157901015
2.0,500,strong,1001,raw_frequencies,0.228,0.11400000000000005
2.0,500,strong,1001,rr_debiased,0.3009791021937138,0.15048955109685686
2.0,500,strong,1001,poststratified,0.20963648035278826,0.10481824017639413
2.0,500,strong,1002,raw_frequencies,0.164,0.08200000000000002
2.0,500,strong,1002,rr_debiased,0.206927714785778,0.10346385739288905
2.0,500,strong,1002,poststratified,0.04452677761988505,0.022263388809942497
2.0,500,strong,1003,raw_frequencies,0.12000000000000005,0.06000000000000005
2.0,500,strong,1003,rr_debiased,0.09495717716005359,0.04747858858002679
2.0,500,strong,1003,poststratified,0.15597547416821242,0.07798773708410622
2.0,500,strong,1004,raw_frequencies,0.11200000000000002,0.05600000000000005
2.0,500,strong,1004,rr_debiased,0.15990202108181012,0.07995101054090503
2.0,500,strong,1004,poststratified,0.1204735663473139,0.06023678317365688
2.0,500,strong,1005,raw_frequencies,0.22000000000000003,0.11000000000000004
2.0,500,strong,1005,rr_debiased,0.2419124699849532,0.1209562349924766
2.0,500,strong,1005,poststratified,0.028470280738929404,0.014235140369464716
2.0,500,strong,1006,raw_frequencies,0.23200000000000004,0.11600000000000005
2.0,500,strong,1006,rr_debiased,0.2595471051239412,0.1297735525619706
2.0,500,strong,1006,poststratified,0.12721685697148188,0.06360842848574094
2.0,500,strong,1007,raw_frequencies,0.21600000000000005,0.10800000000000004
2.0,500,strong,1007,rr_debiased,0.24219698506375403,0.12109849253187704
2.0,500,strong,1007,poststratified,0.1380503867861115,0.0690251933930558
2.0,500,strong,1008,raw_frequencies,0.20400000000000004,0.10200000000000004
2.0,500,strong,1008,rr_debiased,0.27746625534173,0.13873312767086493
2.0,500,strong,1008,poststratified,0.03767752340922986,0.018838761704614904
2.0,500,strong,1009,raw_frequencies,0.13600000000000004,0.06800000000000006
2.0,500,strong,1009,rr_debiased,0.18929307964679012,0.09464653982339505
2.0,500,strong,1009,poststratified,0.2500553594600819,0.12502767973004092
2.0,500,strong,1010,raw_frequencies,0.14800000000000005,0.07400000000000007
2.0,500,strong,1010,rr_debiased,0.14814559765581817,0.07407279882790907
2.0,500,strong,1010,poststratified,0.13320710264968938,0.06660355132484469
2.0,500,strong,1011,raw_frequencies,0.184,0.09200000000000003
2.0,500,strong,1011,rr_debiased,0.31273552561970586,0.15636776280985293
2.0,500,strong,1011,poststratified,0.15064823454855203,0.07532411727427601
2.0,500,strong,1012,raw_frequencies,0.20700000000000002,0.10349999999999998
2.0,500,strong,1012,rr_debiased,0.3597612193236737,0.1798806096618369
2.0,500,strong,1012,poststratified,0.13084059190564332,0.06542029595282164
2.0,500,strong,1013,raw_frequencies,0.17200000000000001,0.08600000000000002
2.0,500,strong,1013,rr_debiased,0.23044056163776194,0.11522028081888097
2.0,500,strong,1013,poststratified,0.12391713651249,0.06195856825624502
2.0,500,strong,1014,raw_frequencies,0.17600000000000002,0.08800000000000002
2.0,500,strong,1014,rr_debiased,0.23631877335075793,0.1181593866753789
2.0,500,strong,1014,poststratified,0.017704571762839072,0.008852285881419508
2.0,500,strong,1015,raw_frequencies,0.15200000000000005,0.07600000000000007
2.0,500,strong,1015,rr_debiased,0.17753665622079812,0.08876832811039903
2.0,500,strong,1015,poststratified,0.12235969022061202,0.061179845110306
2.0,500,strong,1016,raw_frequencies,0.23600000000000002,0.11800000000000005
2.0,500,strong,1016,rr_debiased,0.3068573139067098,0.1534286569533549
2.0,500,strong,1016,poststratified,0.0533260886835456,0.0266630443417728
2.0,500,strong,1017,raw_frequencies,0.19999999999999998,0.10000000000000003
2.0,500,strong,1017,rr_debiased,0.28922267876772184,0.1446113393838609
2.0,500,strong,1017,poststratified,0.1107923389493545,0.05539616947467718
2.0,500,strong,1018,raw_frequencies,0.12400000000000003,0.062000000000000055
2.0,500,strong,1018,rr_debiased,0.15402380936881413,0.07701190468440705
2.0,500,strong,1018,poststratified,0.12804298031897654,0.06402149015948827
2.0,500,strong,1019,raw_frequencies,0.10400000000000004,0.052000000000000046
2.0,500,strong,1019,rr_debiased,0.18341486793379408,0.09170743396689701
2.0,500,strong,1019,poststratified,0.24765686437608608,0.12382843218804296
2.0,500,strong,1020,raw_frequencies,0.17600000000000002,0.08800000000000002
2.0,500,strong,1020,rr_debiased,0.24219698506375398,0.12109849253187693
2.0,500,strong,1020,poststratified,0.06762980852376249,0.03381490426188122
2.0,500,strong,1021,raw_frequencies,0.14800000000000005,0.07400000000000007
2.0,500,strong,1021,rr_debiased,0.16578023279480616,0.08289011639740307
2.0,500,strong,1021,poststratified,0.03906916541477948,0.019534582707389725
2.0,500,strong,1022,raw_frequencies,0.176,0.08800000000000002
2.0,500,strong,1022,rr_debiased,0.2892226787677218,0.1446113393838609
2.0,500,strong,1022,poststratified,0.017414156332941827,0.008707078166470844
2.0,500,strong,1023,raw_frequencies,0.20000000000000004,0.10000000000000003
2.0,500,strong,1023,rr_debiased,0.2715880436287339,0.1357940218143669
2.0,500,strong,1023,poststratified,0.028210137110288636,0.014105068555144373
2.0,500,strong,1024,raw_frequencies,0.16,0.08000000000000002
2.0,500,strong,1024,rr_debiased,0.23044056163776194,0.11522028081888097
2.0,500,strong,1024,poststratified,0.06504346094395166,0.032521730471975846
2.0,500,strong,1025,raw_frequencies,0.19599999999999998,0.09800000000000003
2.0,500,strong,1025,rr_debiased,0.2833444670547258,0.14167223352736286
2.0,500,strong,1025,poststratified,0.09337096707477696,0.04668548353738847
2.0,500,strong,1026,raw_frequencies,0.20400000000000001,0.10200000000000004
2.0,500,strong,1026,rr_debiased,0.2183996231329693,0.10919981156648462
2.0,500,strong,1026,poststratified,0.081173094657293,0.04058654732864647
2.0,500,strong,1027,raw_frequencies,0.20800000000000005,0.10400000000000004
2.0,500,strong,1027,rr_debiased,0.259831620202742,0.12991581010137093
2.0,500,strong,1027,poststratified,0.05547359850833636,0.027736799254168193
2.0,500,strong,1028,raw_frequencies,0.15200000000000005,0.07600000000000007
2.0,500,strong,1028,rr_debiased,0.1951712913597861,0.09758564567989303
2.0,500,strong,1028,poststratified,0.062260954540192426,0.031130477270096324
2.0,500,strong,1029,raw_frequencies,0.228,0.11400000000000005
2.0,500,strong,1029,rr_debiased,0.3244919490456978,0.1622459745228489
2.0,500,strong,1029,poststratified,0.040779373512544764,0.020389686756272396
2.0,1000,none,1000,raw_frequencies,0.07500000000000004,0.037500000000000006
2.0,1000,none,1000,rr_debiased,0.030581363395898398,0.015290681697949227
2.0,1000,none,1000,poststratified,0.027464620486416874,0.013732310243208451
2.0,1000,none,1001,raw_frequencies,0.09700000000000009,0.04849999999999999
2.0,1000,none,1001,rr_debiased,0.07522644743802939,0.03761322371901471
2.0,1000,none,1001,poststratified,0.07001570196781134,0.035007850983905686
2.0,1000,none,1002,raw_frequencies,0.05900000000000008,0.029500000000000026
2.0,1000,none,1002,rr_debiased,0.08138917422982611,0.04069458711491303
2.0,1000,none,1002,poststratified,0.07592969374280256,0.03796484687140128
2.0,1000,none,1003,raw_frequencies,0.11500000000000005,0.057499999999999996
2.0,1000,none,1003,rr_debiased,0.04877449472954756,0.024387247364773768
2.0,1000,none,1003,poststratified,0.04791944458469982,0.023959722292349994
2.0,1000,none,1004,raw_frequencies,0.20100000000000007,0.10049999999999998
2.0,1000,none,1004,rr_debiased,0.15842720117209103,0.07921360058604549
2.0,1000,none,1004,poststratified,0.16775772517358267,0.08387886258679134
2.0,1000,none,1005,raw_frequencies,0.06700000000000003,0.0335
2.0,1000,none,1005,rr_debiased,0.03849289121327448,0.019246445606637352
2.0,1000,none,1005,poststratified,0.041452814545374306,0.020726407272687153
2.0,1000,none,1006,raw_frequencies,0.06500000000000003,0.0325
2.0,1000,none,1006,rr_debiased,0.041431997069772686,0.020715998534886315
2.0,1000,none,1006,poststratified,0.047715383576248105,0.02385769178812408
2.0,1000,none,1007,raw_frequencies,0.07100000000000004,0.035500000000000004
2.0,1000,none,1007,rr_debiased,0.05409421024788236,0.027047105123941206
2.0,1000,none,1007,poststratified,0.0529067282846796,0.02645336414233973
2.0,1000,none,1008,raw_frequencies,0.061000000000000026,0.0305
2.0,1000,none,1008,rr_debiased,0.04731020878276873,0.023655104391384324
2.0,1000,none,1008,poststratified,0.044996606420544705,0.022498303210272352
2.0,1000,none,1009,raw_frequencies,0.10300000000000004,0.05149999999999999
2.0,1000,none,1009,rr_debiased,0.014411014203689204,0.007205507101844616
2.0,1000,none,1009,poststratified,0.015468583075708642,0.007734291537854321
2.0,1000,none,1010,raw_frequencies,0.091,0.04550000000000004
2.0,1000,none,1010,rr_debiased,0.14604950307278203,0.07302475153639099
2.0,1000,none,1010,poststratified,0.12275293598230494,0.061376467991152484
2.0,1000,none,1011,raw_frequencies,0.09900000000000003,0.04949999999999999
2.0,1000,none,1011,rr_debiased,0.03617506003009366,0.018087530015046815
2.0,1000,none,1011,poststratified,0.026395586048494013,0.013197793024247007
2.0,1000,none,1012,raw_frequencies,0.14900000000000002,0.07450000000000001
2.0,1000,none,1012,rr_debiased,0.1075566118595073,0.05377830592975369
2.0,1000,none,1012,poststratified,0.10766864396292669,0.05383432198146332
2.0,1000,none,1013,raw_frequencies,0.13500000000000006,0.0675
2.0,1000,none,1013,rr_debiased,0.061436707907657206,0.030718353953828603
2.0,1000,none,1013,poststratified,0.06073364786039623,0.030366823930198045
2.0,1000,none,1014,raw_frequencies,0.08300000000000005,0.04150000000000001
2.0,1000,none,1014,rr_debiased,0.04821599853488631,0.02410799926744317
2.0,1000,none,1014,poststratified,0.05444945117034489,0.02722472558517236
2.0,1000,none,1015,raw_frequencies,0.11500000000000005,0.057499999999999996
2.0,1000,none,1015,rr_debiased,0.0320456493426772,0.016022824671338615
2.0,1000,none,1015,poststratified,0.03815935889764702,0.019079679448823494
2.0,1000,none,1016,raw_frequencies,0.09100000000000011,0.04550000000000001
2.0,1000,none,1016,rr_debiased,0.04318079809535219,0.021590399047676068
2.0,1000,none,1016,poststratified,0.05046786692861527,0.025233933464307634
2.0,1000,none,1017,raw_frequencies,0.10700000000000004,0.05349999999999999
2.0,1000,none,1017,rr_debiased,0.037018071303555444,0.018509035651777805
2.0,1000,none,1017,poststratified,0.03448206697830544,0.017241033489152846
2.0,1000,none,1018,raw_frequencies,0.10900000000000004,0.05449999999999999
2.0,1000,none,1018,rr_debiased,0.02820075373406153,0.01410037686703075
2.0,1000,none,1018,poststratified,0.021944826117563543,0.010972413058781771
2.0,1000,none,1019,raw_frequencies,0.03900000000000001,0.01949999999999999
2.0,1000,none,1019,rr_debiased,0.07964037320424663,0.0398201866021233
2.0,1000,none,1019,poststratified,0.08108765076474872,0.04054382538237433
2.0,1000,none,1020,raw_frequencies,0.11300000000000004,0.056499999999999995
2.0,1000,none,1020,rr_debiased,0.048774494729547535,0.024387247364773768
2.0,1000,none,1020,poststratified,0.05169756999511915,0.02584878499755966
2.0,1000,none,1021,raw_frequencies,0.11300000000000004,0.056499999999999995
2.0,1000,none,1021,rr_debiased,0.060530918155539515,0.03026545907776973
2.0,1000,none,1021,poststratified,0.042483913465859585,0.02124195673292989
2.0,1000,none,1022,raw_frequencies,0.06400000000000003,0.03200000000000003
2.0,1000,none,1022,rr_debiased,0.07466795124336831,0.03733397562168417
2.0,1000,none,1022,poststratified,0.08382659613773694,0.041913298068868454
2.0,1000,none,1023,raw_frequencies,0.12100000000000005,0.0605
2.0,1000,none,1023,rr_debiased,0.04086296691217137,0.02043148345608556
2.0,1000,none,1023,poststratified,0.03748162837384805,0.018740814186924026
2.0,1000,none,1024,raw_frequencies,0.13100000000000006,0.0655
2.0,1000,none,1024,rr_debiased,0.08907896544705748,0.04453948272352887
2.0,1000,none,1024,poststratified,0.08104552112981614,0.040522760564908056
2.0,1000,none,1025,raw_frequencies,0.12700000000000006,0.0635
2.0,1000,none,1025,rr_debiased,0.05087058931258362,0.025435294656291796
2.0,1000,none,1025,poststratified,0.057697145982834624,0.0288485729914173
2.0,1000,none,1026,raw_frequencies,0.11700000000000005,0.058499999999999996
2.0,1000,none,1026,rr_debiased,0.0370180713035555,0.01850903565177775
2.0,1000,none,1026,poststratified,0.042406616368081795,0.02120330818404087
2.0,1000,none,1027,raw_frequencies,0.08700000000000005,0.04350000000000001
2.0,1000,none,1027,rr_debiased,0.039398680965392424,0.019699340482696115
2.0,1000,none,1027,poststratified,0.04410557189947145,0.022052785949735754
2.0,1000,none,1028,raw_frequencies,0.12700000000000006,0.0635
2.0,1000,none,1028,rr_debiased,0.06053091815553949,0.03026545907776973
2.0,1000,none,1028,poststratified,0.05675750061475007,0.028378750307375022
2.0,1000,none,1029,raw_frequencies,0.10300000000000004,0.05149999999999999
2.0,1000,none,1029,rr_debiased,0.014411014203689204,0.007205507101844616
2.0,1000,none,1029,poststratified,0.024657331353709372,0.012328665676854644
2.0,1000,moderate,1000,raw_frequencies,0.11800000000000005,0.05900000000000005
2.0,1000,moderate,1000,rr_debiased,0.0920180713035556,0.046009035651777774
2.0,1000,moderate,1000,poststratified,0.041273974673975505,0.020636987336987822
2.0,1000,moderate,1001,raw_frequencies,0.11400000000000005,0.05700000000000005
2.0,1000,moderate,1001,rr_debiased,0.20692771478577807,0.10346385739288905
2.0,1000,moderate,1001,poststratified,0.11635175361230848,0.05817587680615427
2.0,1000,moderate,1002,raw_frequencies,0.12400000000000003,0.062000000000000055
2.0,1000,moderate,1002,rr_debiased,0.1040590098083482,0.05202950490417407
2.0,1000,moderate,1002,poststratified,0.05150370660464512,0.02575185330232249
2.0,1000,moderate,1003,raw_frequencies,0.162,0.08100000000000002
2.0,1000,moderate,1003,rr_debiased,0.19223218550328802,0.09611609275164401
2.0,1000,moderate,1003,poststratified,0.07636592867271805,0.03818296433635904
2.0,1000,moderate,1004,raw_frequencies,0.13,0.06500000000000006
2.0,1000,moderate,1004,rr_debiased,0.10965270644254349,0.05482635322127177
2.0,1000,moderate,1004,poststratified,0.07909035867354547,0.03954517933677276
2.0,1000,moderate,1005,raw_frequencies,0.13800000000000004,0.06900000000000006
2.0,1000,moderate,1005,rr_debiased,0.1834148679337941,0.09170743396689701
2.0,1000,moderate,1005,poststratified,0.056530341135483,0.028265170567741527
2.0,1000,moderate,1006,raw_frequencies,0.14400000000000002,0.07200000000000006
2.0,1000,moderate,1006,rr_debiased,0.13022644743802944,0.06511322371901473
2.0,1000,moderate,1006,poststratified,0.02655257102051775,0.013276285510258917
2.0,1000,moderate,1007,raw_frequencies,0.12400000000000003,0.062000000000000055
2.0,1000,moderate,1007,rr_debiased,0.16871933865130412,0.08435966932565203
2.0,1000,moderate,1007,poststratified,0.05871375929490577,0.0293568796474529
2.0,1000,moderate,1008,raw_frequencies,0.13000000000000003,0.06500000000000006
2.0,1000,moderate,1008,rr_debiased,0.11581543323434024,0.05790771661717009
2.0,1000,moderate,1008,poststratified,0.019351549414642122,0.009675774707321061
2.0,1000,moderate,1009,raw_frequencies,0.172,0.08600000000000002
2.0,1000,moderate,1009,rr_debiased,0.17137392942900134,0.08568696471450066
2.0,1000,moderate,1009,poststratified,0.10308377725672288,0.051541888628361454
2.0,1000,moderate,1010,raw_frequencies,0.07399999999999998,0.03700000000000003
2.0,1000,moderate,1010,rr_debiased,0.1128763273778422,0.05643816368892107
2.0,1000,moderate,1010,poststratified,0.09336948323840755,0.04668474161920377
2.0,1000,moderate,1011,raw_frequencies,0.11400000000000002,0.05700000000000005
2.0,1000,moderate,1011,rr_debiased,0.15402380936881416,0.07701190468440705
2.0,1000,moderate,1011,poststratified,0.07647495835913037,0.03823747917956516
2.0,1000,moderate,1012,raw_frequencies,0.098,0.049000000000000044
2.0,1000,moderate,1012,rr_debiased,0.10111990395185025,0.05055995197592511
2.0,1000,moderate,1012,poststratified,0.05007295826690891,0.02503647913345447
2.0,1000,moderate,1013,raw_frequencies,0.10700000000000004,0.05349999999999999
2.0,1000,moderate,1013,rr_debiased,0.05968790688207759,0.029843953441038906
2.0,1000,moderate,1013,poststratified,0.07628819299188491,0.03814409649594247
2.0,1000,moderate,1014,raw_frequencies,0.08900000000000005,0.04450000000000001
2.0,1000,moderate,1014,rr_debiased,0.045276892678388414,0.022638446339194207
2.0,1000,moderate,1014,poststratified,0.07838938729594586,0.039194693647972956
2.0,1000,moderate,1015,raw_frequencies,0.13000000000000003,0.06500000000000006
2.0,1000,moderate,1015,rr_debiased,0.11581543323434024,0.05790771661717009
2.0,1000,moderate,1015,poststratified,0.020731477694855838,0.010365738847427919
2.0,1000,moderate,1016,raw_frequencies,0.11300000000000004,0.056499999999999995
2.0,1000,moderate,1016,rr_debiased,0.06556611859507361,0.032783059297536776
2.0,1000,moderate,1016,poststratified,0.10758543656952627,0.05379271828476312
2.0,1000,moderate,1017,raw_frequencies,0.10800000000000004,0.05400000000000005
2.0,1000,moderate,1017,rr_debiased,0.07732254202106556,0.038661271010532905
2.0,1000,moderate,1017,poststratified,0.04891475924822444,0.024457379624112208
2.0,1000,moderate,1018,raw_frequencies,0.13300000000000006,0.0665
2.0,1000,moderate,1018,rr_debiased,0.10083538887304958,0.050417694436524774
2.0,1000,moderate,1018,poststratified,0.08339024254861666,0.0416951212743083
2.0,1000,moderate,1019,raw_frequencies,0.15200000000000008,0.07600000000000007
2.0,1000,moderate,1019,rr_debiased,0.23631877335075802,0.11815938667537901
2.0,1000,moderate,1019,poststratified,0.05404435594245666,0.027022177971228245
2.0,1000,moderate,1020,raw_frequencies,0.11400000000000002,0.05700000000000005
2.0,1000,moderate,1020,rr_debiased,0.12757185666033216,0.06378592833016605
2.0,1000,moderate,1020,poststratified,0.03751505093671775,0.018757525468358793
2.0,1000,moderate,1021,raw_frequencies,0.12800000000000003,0.06400000000000006
2.0,1000,moderate,1021,rr_debiased,0.1804757620772961,0.09023788103864805
2.0,1000,moderate,1021,poststratified,0.07480195083413041,0.03740097541706522
