baseline_mean_overall_l1,baseline_mean_overall_mae,baseline_mean_p90_age_l1_major,baseline_mean_p90_region_l1_major,baseline_mean_runtime_sec,baseline_mean_weighted_age_l1,baseline_mean_weighted_region_l1,baseline_mean_winner_correct,baseline_mean_worst_age_l1_major,baseline_mean_worst_region_l1_major,baseline_method,complexity_supported_basic,delta_mean_overall_l1,delta_mean_overall_mae,delta_mean_p90_age_l1_major,delta_mean_p90_region_l1_major,delta_mean_runtime_sec,delta_mean_weighted_age_l1,delta_mean_weighted_region_l1,delta_mean_winner_correct,delta_mean_worst_age_l1_major,delta_mean_worst_region_l1_major,epsilon,n_sample,neural_better_mean_overall_l1,neural_better_mean_overall_mae,neural_better_mean_p90_age_l1_major,neural_better_mean_p90_region_l1_major,neural_better_mean_runtime_sec,neural_better_mean_weighted_age_l1,neural_better_mean_weighted_region_l1,neural_better_mean_winner_correct,neural_better_mean_worst_age_l1_major,neural_better_mean_worst_region_l1_major,neural_mean_overall_l1,neural_mean_overall_mae,neural_mean_p90_age_l1_major,neural_mean_p90_region_l1_major,neural_mean_runtime_sec,neural_mean_weighted_age_l1,neural_mean_weighted_region_l1,neural_mean_winner_correct,neural_mean_worst_age_l1_major,neural_mean_worst_region_l1_major,neural_method,runtime_ratio_neural_vs_baseline,scenario,scenario_label
0.231138307390619,0.0462276614781238,0.48274147968283343,0.6438066861984224,0.003257673000007344,0.3421704487704058,0.42908844173814803,0.0,0.48274147968283343,0.9509268069879593,mrp_learned_misreport_rr_poststrat,0,0.05363105425208839,0.010726210850417674,0.043768595776643604,0.13356100038121044,0.008909796999887476,0.05680408895563305,0.06612330624959711,0.0,0.043768595776643604,-8.234879046176147e-05,0.5,1000,0,0,0,0,0,0,0,0,0,1,0.2847693616427074,0.056953872328541474,0.526510075459477,0.7773676865796328,0.01216746999989482,0.39897453772603886,0.49521174798774514,0.0,0.526510075459477,0.9508444581974975,neural_rr_mrp,3.73501883088554,no_bias,no_bias
0.1564918474042643,0.031298369480852864,0.7235393617742372,0.6984867543512405,0.0010545899999669928,0.5740434176755427,0.530895687320162,1.0,0.7235393617742372,1.047251335128866,baseline_rr_debias,0,0.12682926371732,0.025365852743464,-0.17927974918721012,0.0787325638138221,0.011590427000101045,-0.19981908762410677,-0.09080519445743646,-1.0,-0.17927974918721012,-0.26387678589240204,1.0,1000,0,0,1,0,0,1,1,0,1,1,0.2833211111215843,0.056664222224316864,0.544259612587027,0.7772193181650626,0.012645017000068037,0.3742243300514359,0.44009049286272556,0.0,0.544259612587027,0.7833745492364639,neural_rr_mrp,11.990457903511135,no_bias,no_bias
0.1561608529150486,0.03123217058300972,0.4146070177404979,0.6035269109292645,0.002404858999852877,0.29487923488020895,0.4057864222586155,0.0,0.4146070177404979,0.7786527951372499,mrp_rr_poststrat,0,0.1271602582065357,0.025432051641307143,0.12965259484652913,0.17369240723579815,0.01024015800021516,0.07934509517122695,0.03430407060411006,0.0,0.12965259484652913,0.004721754099213937,1.0,1000,0,0,0,0,0,0,0,0,0,0,0.2833211111215843,0.056664222224316864,0.544259612587027,0.7772193181650626,0.012645017000068037,0.3742243300514359,0.44009049286272556,0.0,0.544259612587027,0.7833745492364639,neural_rr_mrp,5.258111598576726,no_bias,no_bias
0.21321209931709686,0.04264241986341937,0.4632112531367987,0.6333398856625552,0.0029703200002586527,0.33094523206435816,0.4218820673110052,1.0,0.4632112531367987,0.9355423806218194,mrp_misreport_rr_poststrat,0,0.07010901180448745,0.014021802360897492,0.08104835945022837,0.14387943250250745,0.009674696999809385,0.04327909798707774,0.018208425551720364,-1.0,0.08104835945022837,-0.1521678313853555,1.0,1000,0,0,0,0,0,0,0,0,0,1,0.2833211111215843,0.056664222224316864,0.544259612587027,0.7772193181650626,0.012645017000068037,0.3742243300514359,0.44009049286272556,0.0,0.544259612587027,0.7833745492364639,neural_rr_mrp,4.257122801235867,no_bias,no_bias
0.2299854093120674,0.04599708186241348,0.48180771996735583,0.6437726881642303,0.002982184000302368,0.341272539780792,0.4283614454708676,0.0,0.48180771996735583,0.9494349242843012,mrp_learned_misreport_rr_poststrat,0,0.05333570180951691,0.01066714036190338,0.06245189261967121,0.13344663000083234,0.00966283299976567,0.03295179027064393,0.011729047391857983,0.0,0.06245189261967121,-0.16606037504783733,1.0,1000,0,0,0,0,0,0,0,0,0,1,0.2833211111215843,0.056664222224316864,0.544259612587027,0.7772193181650626,0.012645017000068037,0.3742243300514359,0.44009049286272556,0.0,0.544259612587027,0.7833745492364639,neural_rr_mrp,4.240186721807219,no_bias,no_bias
0.08415623499247651,0.0168312469984953,0.3247609422884477,0.4279834717571024,0.0011378770000192162,0.17855593105936385,0.2671856052706532,1.0,0.3247609422884477,0.5242739738016738,baseline_rr_debias,0,0.061858434291306746,0.01237168685826135,0.06792207631583597,0.17942218797434373,0.011126444000183255,0.11878689196855258,0.11795174348432141,-1.0,0.06792207631583597,0.303019302810271,2.0,1000,0,0,0,0,0,0,0,0,0,0,0.14601466928378326,0.029202933856756652,0.3926830186042837,0.6074056597314461,0.012264321000202472,0.2973428230279164,0.38513734875497463,0.0,0.3926830186042837,0.8272932766119448,neural_rr_mrp,10.778248439853652,no_bias,no_bias
0.15097766736745835,0.03019553347349167,0.4127575606654209,0.5489209498669102,0.002813518000039039,0.30212563324570657,0.3849934074997902,1.0,0.4127575606654209,0.9090668414445485,mrp_rr_poststrat,1,-0.004962998083675091,-0.0009925996167350175,-0.020074542061137235,0.05848470986453591,0.009450803000163432,-0.0047828102177901455,0.00014394125518440992,-1.0,-0.020074542061137235,-0.08177356483260367,2.0,1000,1,1,1,0,0,1,0,0,1,1,0.14601466928378326,0.029202933856756652,0.3926830186042837,0.6074056597314461,0.012264321000202472,0.2973428230279164,0.38513734875497463,0.0,0.3926830186042837,0.8272932766119448,neural_rr_mrp,4.359069677191437,no_bias,no_bias
0.20797887401200787,0.04159577480240158,0.4577477210122861,0.6274916764460433,0.003062969999973575,0.3268615037849351,0.41815873385778746,1.0,0.4577477210122861,0.932646638857583,mrp_misreport_rr_poststrat,1,-0.061964204728224614,-0.012392840945644926,-0.06506470240800244,-0.0200860167145972,0.009201351000228897,-0.02951868075701869,-0.03302138510281283,-1.0,-0.06506470240800244,-0.10535336224563818,2.0,1000,1,1,1,1,0,1,1,0,1,1,0.14601466928378326,0.029202933856756652,0.3926830186042837,0.6074056597314461,0.012264321000202472,0.2973428230279164,0.38513734875497463,0.0,0.3926830186042837,0.8272932766119448,neural_rr_mrp,4.004061744094222,no_bias,no_bias
0.22821445953882025,0.04564289190776405,0.47949607948293793,0.6392869876917676,0.003317490999961592,0.3395687881029795,0.42646324395848945,0.0,0.47949607948293793,0.9472793701647915,mrp_learned_misreport_rr_poststrat,1,-0.08219979025503699,-0.016439958051007397,-0.08681306087865426,-0.031881327960321504,0.00894683000024088,-0.0422259650750631,-0.04132589520351482,0.0,-0.08681306087865426,-0.11998609355284662,2.0,1000,1,1,1,1,0,1,1,0,1,1,0.14601466928378326,0.029202933856756652,0.3926830186042837,0.6074056597314461,0.012264321000202472,0.2973428230279164,0.38513734875497463,0.0,0.3926830186042837,0.8272932766119448,neural_rr_mrp,3.6968663970284954,no_bias,no_bias
0.4295766419582585,0.0859153283916517,1.3164556962025318,1.5889830508474576,0.0011047839998354902,1.1102630137804133,0.8801647455884891,0.0,1.3164556962025318,1.683794466403162,baseline_rr_debias,1,-0.25441380418300685,-0.05088276083660136,-0.8950980976448406,-0.9443544653313324,0.009911211000144249,-0.7818482782359901,-0.46229312413845286,0.0,-0.8950980976448406,-0.8480416047002943,0.2,500,1,1,1,1,0,1,1,0,1,1,0.17516283777525168,0.03503256755505034,0.4213575985576911,0.6446285855161252,0.011015994999979739,0.32841473554442313,0.41787162145003626,0.0,0.4213575985576911,0.8357528617028678,neural_rr_mrp,9.971175362441974,nonresponse,nonresponse
