avg_age_l1,avg_region_l1,epsilon,learned_honesty,method,n_effective,n_sample,neural_final_loss,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,preset,runtime_sec,scenario,scenario_label,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_region_l1,worst_region_l1_major
0.3624646652256563,0.4266732765771312,1.0,,neural_rr_mrp,1000,1000,1.6054280996322632,0.2833211111215843,0.0889626106377907,0.056664222224316864,0.544259612587027,0.7772193181650626,full,0.012645017000068037,no_bias,no_bias,0,0,0.3742243300514359,0.44009049286272556,0,0.544259612587027,0.544259612587027,0.7833745492364639,0.7833745492364639
0.20458231055382936,0.24721876022743716,2.0,,raw_reported_distribution,1000,1000,,0.1236,0.036599999999999994,0.02472,0.28859967501404726,0.33199033037872683,full,0.0003764570001294487,no_bias,no_bias,0,0,0.20189492100689072,0.23813321987044528,1,0.28859967501404726,0.28859967501404726,0.36236312706900947,0.36236312706900947
0.17787703887375986,0.29562569454475635,2.0,,baseline_rr_debias,1000,1000,,0.08415623499247651,0.042078117496238326,0.0168312469984953,0.3247609422884477,0.4279834717571024,full,0.0011378770000192162,no_bias,no_bias,0,0,0.17855593105936385,0.2671856052706532,1,0.3247609422884477,0.3247609422884477,0.5242739738016738,0.5242739738016738
0.31367050728971607,0.3798625727317047,2.0,,mrp_rr_poststrat,1000,1000,,0.15097766736745835,0.04245835673809051,0.03019553347349167,0.4127575606654209,0.5489209498669102,full,0.002813518000039039,no_bias,no_bias,0,0,0.30212563324570657,0.3849934074997902,1,0.4127575606654209,0.4127575606654209,0.9090668414445485,0.9090668414445485
0.3323761676759957,0.41160151992995453,2.0,,mrp_misreport_rr_poststrat,1000,1000,,0.20797887401200787,0.07394978303499657,0.04159577480240158,0.4577477210122861,0.6274916764460433,full,0.003062969999973575,no_bias,no_bias,0,0,0.3268615037849351,0.41815873385778746,1,0.4577477210122861,0.4577477210122861,0.932646638857583,0.932646638857583
0.34366268960739527,0.41709321060698584,2.0,0.7981639220197538,mrp_learned_misreport_rr_poststrat,1000,1000,,0.22821445953882025,0.08167920446535114,0.04564289190776405,0.47949607948293793,0.6392869876917676,full,0.003317490999961592,no_bias,no_bias,0,0,0.3395687881029795,0.42646324395848945,0,0.47949607948293793,0.47949607948293793,0.9472793701647915,0.9472793701647915
0.29888926109733266,0.3840179522019143,2.0,,neural_rr_mrp,1000,1000,1.5959947109222412,0.14601466928378326,0.042972827958039556,0.029202933856756652,0.3926830186042837,0.6074056597314461,full,0.012264321000202472,no_bias,no_bias,0,0,0.2973428230279164,0.38513734875497463,0,0.3926830186042837,0.3926830186042837,0.8272932766119448,0.8272932766119448
0.2921348451129458,0.4206236597620199,0.2,,raw_reported_distribution,854,1000,,0.17872412177985955,0.05484402810304449,0.03574482435597191,0.4120072100369425,0.5837033167928963,full,0.00039393999986714334,nonresponse,nonresponse,0,0,0.2801208899583155,0.40102555120823835,1,0.4120072100369425,0.4120072100369425,1.0576012223071047,1.0576012223071047
0.9159446009166946,0.8753851190275976,0.2,,baseline_rr_debias,854,1000,,1.124002992625111,0.49449821004584943,0.22480059852502218,1.1408662165522026,1.4689112669668474,full,0.0011359610002728004,nonresponse,nonresponse,0,0,0.8971907939910946,0.8879732540181011,1,1.1408662165522026,1.1408662165522026,1.4689112669668474,1.4689112669668474
0.3117499358301099,0.38014451511358577,0.2,,mrp_rr_poststrat,854,1000,,0.1311588279426098,0.0655794133067131,0.02623176558852196,0.49374808071858844,0.5282116480021851,full,0.0025798540000323555,nonresponse,nonresponse,0,0,0.29278670663833617,0.382856766307354,1,0.49374808071858844,0.49374808071858844,0.8898375715642051,0.8898375715642051
0.3367673764994495,0.41520998610470666,0.2,,mrp_misreport_rr_poststrat,854,1000,,0.2137289313393659,0.07770192262169144,0.04274578626787318,0.4635055881931402,0.6330713755706767,full,0.003265714000008302,nonresponse,nonresponse,0,0,0.3314352441349452,0.4222670595927582,1,0.4635055881931402,0.4635055881931402,0.9373261119981389,0.9373261119981389
0.3459227901994744,0.41965004568625924,0.2,0.7999652861751104,mrp_learned_misreport_rr_poststrat,854,1000,,0.23138073716425275,0.08303033222999938,0.04627614743285055,0.48315366144467325,0.6439831085273072,full,0.0041118640001513995,nonresponse,nonresponse,0,0,0.3421173426664945,0.42904405346184393,0,0.48315366144467325,0.48315366144467325,0.9508467163973696,0.9508467163973696
0.30479558404093865,0.39339284981203626,0.2,,neural_rr_mrp,854,1000,1.6086753606796265,0.15834288602601398,0.0685755331344638,0.031668577205202796,0.40430283464619254,0.619242879027015,full,0.014059288000225934,nonresponse,nonresponse,0,0,0.30111359137254023,0.40446066773149464,1,0.40430283464619254,0.40430283464619254,0.8075706594669928,0.8075706594669928
0.36770595382317284,0.48625780336519436,0.5,,raw_reported_distribution,854,1000,,0.26303325526932086,0.09231475409836064,0.052606651053864174,0.5141969910588402,0.6606846473029045,full,0.0005430320002233202,nonresponse,nonresponse,0,0,0.3617368341133509,0.47169701864987396,0,0.5141969910588402,0.5141969910588402,0.971886936592819,0.971886936592819
0.8830053737791296,0.9349534258346531,0.5,,baseline_rr_debias,854,1000,,0.6132087260095306,0.1933963332811015,0.12264174520190611,1.3928062492147306,1.2737684006537355,full,0.0016162110000550456,nonresponse,nonresponse,0,0,0.8794244355002083,0.9428059083060978,0,1.3928062492147306,1.3928062492147306,1.2737684006537355,1.2737684006537355
0.4021943522491102,0.4888042517195815,0.5,,mrp_rr_poststrat,854,1000,,0.33850010240376,0.1122160452336073,0.067700020480752,0.5874432705725318,0.7899768819329155,full,0.003533641000103671,nonresponse,nonresponse,0,0,0.4082740222722292,0.5006630819171667,0,0.5874432705725318,0.5874432705725318,1.0187346335241503,1.0187346335241503
